iteration= 0
--------
(S, 1, 2, r, 50):mc=[-30.0]
(S, 1, 2, r, 75):mc=[-30.0]
(S, 1, 2, r, 100):mc=[-30.0]
(S, 1, 3, d, 0):X=[0]
(S, 1, 3, d, 25):mc=[-10.0]
(S, 1, 3, d, 50):mc=[-10.0]
(S, 1, 3, d, 75):mc=[-10.0]
(S, 1, 3, d, 100):mc=[-10.0]
(S, 1, 3, r, 0):X=[0]
(S, 1, 3, r, 25):mc=[-30.0]
(S, 1, 3, r, 50):mc=[-30.0]
(S, 1, 3, r, 75):mc=[-30.0]
(S, 1, 3, r, 100):mc=[-30.0]
(S, 2, 0, d, 0):X=[0]
(S, 2, 0, d, 25):mc=[-10.0]
(S, 2, 0, d, 50):mc=[-10.0]
(S, 2, 0, d, 75):mc=[-10.0]
(S, 2, 0, d, 100):mc=[-10.0]
(S, 2, 0, r, 0):X=[0]
(S, 2, 0, r, 25):mc=[-30.0]
(S, 2, 0, r, 50):mc=[-30.0]
(S, 2, 0, r, 75):mc=[-30.0]
(S, 2, 0, r, 100):mc=[-30.0]
(S, 2, 1, d, 0):X=[0]
(S, 2, 1, d, 25):mc=[-10.0]
(S, 2, 1, d, 50):mc=[-10.0]
(S, 2, 1, d, 75):mc=[-10.0]
(S, 2, 1, d, 100):mc=[-10.0]
(S, 2, 1, r, 0):X=[0]
(S, 2, 1, r, 25):mc=[-30.0]
(S, 2, 1, r, 50):mc=[-30.0]
(S, 2, 1, r, 75):mc=[-30.0]
(S, 2, 1, r, 100):mc=[-30.0]
(S, 2, 2, d, 0):X=[0]
(S, 2, 2, d, 25):mc=[-10.0]
(S, 2, 2, d, 50):mc=[-10.0]
(S, 2, 2, d, 75):mc=[-10.0]
(S, 2, 2, d, 100):mc=[-10.0]
(S, 2, 2, r, 0):X=[0]
(S, 2, 2, r, 25):mc=[-30.0]
(S, 2, 2, r, 50):mc=[-30.0]
(S, 2, 2, r, 75):mc=[-30.0]
(S, 2, 2, r, 100):mc=[-30.0]
(S, 2, 3, d, 0):X=[0]
(S, 2, 3, d, 25):mc=[-10.0]
(S, 2, 3, d, 50):mc=[-10.0]
(S, 2, 3, d, 75):mc=[-10.0]
(S, 2, 3, d, 100):mc=[-10.0]
(S, 2, 3, r, 0):X=[0]
(S, 2, 3, r, 25):mc=[-30.0]
(S, 2, 3, r, 50):mc=[-30.0]
(S, 2, 3, r, 75):mc=[-30.0]
(S, 2, 3, r, 100):mc=[-30.0]
(E, 0, 0, d, 0):X=[0]
(E, 0, 0, d, 25):sb=[2.220446049250313e-16]
(E, 0, 0, d, 50):sb=[2.220446049250313e-16]
(E, 0, 0, d, 75):mc=[-10.0]
(E, 0, 0, d, 100):mc=[-10.0]
(E, 0, 0, r, 0):X=[0]
(E, 0, 0, r, 25):sb=[-25.0]
(E, 0, 0, r, 50):sb=[-25.0]
(E, 0, 0, r, 75):mc=[-30.0]
(E, 0, 0, r, 100):mc=[-30.0]
(E, 0, 1, d, 0):X=[0]
(E, 0, 1, d, 25):sa=[35.00000000000001]
(E, 0, 1, d, 50):sb=[2.220446049250313e-16]
(E, 0, 1, d, 75):mc=[-10.0]
(E, 0, 1, d, 100):mc=[-10.0]
(E, 0, 1, r, 0):X=[0]
(E, 0, 1, r, 25):sa=[-7.5]
(E, 0, 1, r, 50):sb=[-25.0]
(E, 0, 1, r, 75):mc=[-30.0]
(E, 0, 1, r, 100):mc=[-30.0]
(E, 0, 2, d, 0):X=[0]
(E, 0, 2, d, 25):sa=[35.00000000000001]
(E, 0, 2, d, 50):sb=[2.220446049250313e-16]
(E, 0, 2, d, 75):mc=[-10.0]
(E, 0, 2, d, 100):mc=[-10.0]
(E, 0, 2, r, 0):X=[0]
(E, 0, 2, r, 25):sa=[-7.5]
(E, 0, 2, r, 50):sb=[-25.0]
(E, 0, 2, r, 75):mc=[-30.0]
(E, 0, 2, r, 100):mc=[-30.0]
(E, 0, 3, d, 0):X=[0]
(E, 0, 3, d, 25):sa=[35.00000000000001]
(E, 0, 3, d, 50):sb=[2.220446049250313e-16]
(E, 0, 3, d, 75):mc=[-10.0]
(E, 0, 3, d, 100):mc=[-10.0]
(E, 0, 3, r, 0):X=[0]
(E, 0, 3, r, 25):sa=[-7.5]
(E, 0, 3, r, 50):sb=[-25.0]
(E, 0, 3, r, 75):mc=[-30.0]
(E, 0, 3, r, 100):mc=[-30.0]
(E, 1, 0, d, 0):X=[0]
(E, 1, 0, d, 25):sb=[2.220446049250313e-16]
(E, 1, 0, d, 50):sb=[2.220446049250313e-16]
(E, 1, 0, d, 75):mc=[-10.0]
(E, 1, 0, d, 100):mc=[-10.0]
(E, 1, 0, r, 0):X=[0]
(E, 1, 0, r, 25):sb=[-25.0]
(E, 1, 0, r, 50):sb=[-25.0]
(E, 1, 0, r, 75):mc=[-30.0]
(E, 1, 0, r, 100):mc=[-30.0]
(E, 1, 1, d, 0):X=[0]
(E, 1, 1, d, 25):sa=[35.00000000000001]
(E, 1, 1, d, 50):sb=[2.220446049250313e-16]
(E, 1, 1, d, 75):mc=[-10.0]
(E, 1, 1, d, 100):mc=[-10.0]
(E, 1, 1, r, 0):X=[0]
(E, 1, 1, r, 25):sa=[-7.5]
(E, 1, 1, r, 50):sb=[-25.0]
(E, 1, 1, r, 75):mc=[-30.0]
(E, 1, 1, r, 100):mc=[-30.0]
(E, 1, 2, d, 0):X=[0]
(E, 1, 2, d, 25):sa=[35.00000000000001]
(E, 1, 2, d, 50):sb=[2.220446049250313e-16]
(E, 1, 2, d, 75):mc=[-10.0]
(E, 1, 2, d, 100):mc=[-10.0]
(E, 1, 2, r, 0):X=[0]
(E, 1, 2, r, 25):sa=[-7.5]
(E, 1, 2, r, 50):sb=[-25.0]
(E, 1, 2, r, 75):mc=[-30.0]
(E, 1, 2, r, 100):mc=[-30.0]
(E, 1, 3, d, 0):X=[0]
(E, 1, 3, d, 25):sa=[35.00000000000001]
(E, 1, 3, d, 50):sb=[2.220446049250313e-16]
(E, 1, 3, d, 75):mc=[-10.0]
(E, 1, 3, d, 100):mc=[-10.0]
(E, 1, 3, r, 0):X=[0]
(E, 1, 3, r, 25):sa=[-7.5]
(E, 1, 3, r, 50):sb=[-25.0]
(E, 1, 3, r, 75):mc=[-30.0]
(E, 1, 3, r, 100):mc=[-30.0]
(E, 2, 0, d, 0):X=[0]
(E, 2, 0, d, 25):sb=[2.220446049250313e-16]
(E, 2, 0, d, 50):sb=[2.220446049250313e-16]
(E, 2, 0, d, 75):mc=[-10.0]
(E, 2, 0, d, 100):mc=[-10.0]
(E, 2, 0, r, 0):X=[0]
(E, 2, 0, r, 25):sb=[-25.0]
(E, 2, 0, r, 50):sb=[-25.0]
(E, 2, 0, r, 75):mc=[-30.0]
(E, 2, 0, r, 100):mc=[-30.0]
(E, 2, 1, d, 0):X=[0]
(E, 2, 1, d, 25):sa=[35.00000000000001]
(E, 2, 1, d, 50):sb=[2.220446049250313e-16]
(E, 2, 1, d, 75):mc=[-10.0]
(E, 2, 1, d, 100):mc=[-10.0]
(E, 2, 1, r, 0):X=[0]
(E, 2, 1, r, 25):sa=[-7.5]
(E, 2, 1, r, 50):sb=[-25.0]
(E, 2, 1, r, 75):mc=[-30.0]
(E, 2, 1, r, 100):mc=[-30.0]
(E, 2, 2, d, 0):X=[0]
(E, 2, 2, d, 25):sa=[35.00000000000001]
(E, 2, 2, d, 50):sb=[2.220446049250313e-16]
(E, 2, 2, d, 75):mc=[-10.0]
(E, 2, 2, d, 100):mc=[-10.0]
(E, 2, 2, r, 0):X=[0]
(E, 2, 2, r, 25):sa=[-7.5]
(E, 2, 2, r, 50):sb=[-25.0]
(E, 2, 2, r, 75):mc=[-30.0]
(E, 2, 2, r, 100):mc=[-30.0]
(E, 2, 3, d, 0):X=[0]
(E, 2, 3, d, 25):sa=[35.00000000000001]
(E, 2, 3, d, 50):sb=[2.220446049250313e-16]
(E, 2, 3, d, 75):mc=[-10.0]
(E, 2, 3, d, 100):mc=[-10.0]
(E, 2, 3, r, 0):X=[0]
(E, 2, 3, r, 25):sa=[-7.5]
(E, 2, 3, r, 50):sb=[-25.0]
(E, 2, 3, r, 75):mc=[-30.0]
(E, 2, 3, r, 100):mc=[-30.0]
(W, 0, 0, d, 0):X=[0]
(W, 0, 0, d, 25):mc=[-10.0]
(W, 0, 0, d, 50):mc=[-10.0]
(W, 0, 0, d, 75):mc=[-10.0]
(W, 0, 0, d, 100):mc=[-10.0]
(W, 0, 0, r, 0):X=[0]
(W, 0, 0, r, 25):mc=[-30.0]
(W, 0, 0, r, 50):mc=[-30.0]
(W, 0, 0, r, 75):mc=[-30.0]
(W, 0, 0, r, 100):mc=[-30.0]
(W, 0, 1, d, 0):X=[0]
(W, 0, 1, d, 25):sa=[2.499999999999999]
(W, 0, 1, d, 50):mc=[-10.0]
(W, 0, 1, d, 75):mc=[-10.0]
(W, 0, 1, d, 100):mc=[-10.0]
(W, 0, 1, r, 0):X=[0]
(W, 0, 1, r, 25):sa=[-23.75]
(W, 0, 1, r, 50):mc=[-30.0]
(W, 0, 1, r, 75):mc=[-30.0]
(W, 0, 1, r, 100):mc=[-30.0]
(W, 0, 2, d, 0):X=[0]
(W, 0, 2, d, 25):sa=[2.499999999999999]
(W, 0, 2, d, 50):mc=[-10.0]
(W, 0, 2, d, 75):mc=[-10.0]
(W, 0, 2, d, 100):mc=[-10.0]
(W, 0, 2, r, 0):X=[0]
(W, 0, 2, r, 25):sa=[-23.75]
(W, 0, 2, r, 50):mc=[-30.0]
(W, 0, 2, r, 75):mc=[-30.0]
(W, 0, 2, r, 100):mc=[-30.0]
(W, 0, 3, d, 0):X=[0]
(W, 0, 3, d, 25):sa=[2.499999999999999]
(W, 0, 3, d, 50):mc=[-10.0]
(W, 0, 3, d, 75):mc=[-10.0]
(W, 0, 3, d, 100):mc=[-10.0]
(W, 0, 3, r, 0):X=[0]
(W, 0, 3, r, 25):sa=[-23.75]
(W, 0, 3, r, 50):mc=[-30.0]
(W, 0, 3, r, 75):mc=[-30.0]
(W, 0, 3, r, 100):mc=[-30.0]
(W, 1, 0, d, 0):X=[0]
(W, 1, 0, d, 25):mc=[-10.0]
(W, 1, 0, d, 50):mc=[-10.0]
(W, 1, 0, d, 75):mc=[-10.0]
(W, 1, 0, d, 100):mc=[-10.0]
(W, 1, 0, r, 0):X=[0]
(W, 1, 0, r, 25):mc=[-30.0]
(W, 1, 0, r, 50):mc=[-30.0]
(W, 1, 0, r, 75):mc=[-30.0]
(W, 1, 0, r, 100):mc=[-30.0]
(W, 1, 1, d, 0):X=[0]
(W, 1, 1, d, 25):sa=[2.499999999999999]
(W, 1, 1, d, 50):mc=[-10.0]
(W, 1, 1, d, 75):mc=[-10.0]
(W, 1, 1, d, 100):mc=[-10.0]
(W, 1, 1, r, 0):X=[0]
(W, 1, 1, r, 25):sa=[-23.75]
(W, 1, 1, r, 50):mc=[-30.0]
(W, 1, 1, r, 75):mc=[-30.0]
(W, 1, 1, r, 100):mc=[-30.0]
(W, 1, 2, d, 0):X=[0]
(W, 1, 2, d, 25):sa=[2.499999999999999]
(W, 1, 2, d, 50):mc=[-10.0]
(W, 1, 2, d, 75):mc=[-10.0]
(W, 1, 2, d, 100):mc=[-10.0]
(W, 1, 2, r, 0):X=[0]
(W, 1, 2, r, 25):sa=[-23.75]
(W, 1, 2, r, 50):mc=[-30.0]
(W, 1, 2, r, 75):mc=[-30.0]
(W, 1, 2, r, 100):mc=[-30.0]
(W, 1, 3, d, 0):X=[0]
(W, 1, 3, d, 25):sa=[2.499999999999999]
(W, 1, 3, d, 50):mc=[-10.0]
(W, 1, 3, d, 75):mc=[-10.0]
(W, 1, 3, d, 100):mc=[-10.0]
(W, 1, 3, r, 0):X=[0]
(W, 1, 3, r, 25):sa=[-23.75]
(W, 1, 3, r, 50):mc=[-30.0]
(W, 1, 3, r, 75):mc=[-30.0]
(W, 1, 3, r, 100):mc=[-30.0]
(W, 2, 0, d, 0):X=[0]
(W, 2, 0, d, 25):mc=[-10.0]
(W, 2, 0, d, 50):mc=[-10.0]
(W, 2, 0, d, 75):mc=[-10.0]
(W, 2, 0, d, 100):mc=[-10.0]
(W, 2, 0, r, 0):X=[0]
(W, 2, 0, r, 25):mc=[-30.0]
(W, 2, 0, r, 50):mc=[-30.0]
(W, 2, 0, r, 75):mc=[-30.0]
(W, 2, 0, r, 100):mc=[-30.0]
(W, 2, 1, d, 0):X=[0]
(W, 2, 1, d, 25):sa=[2.499999999999999]
(W, 2, 1, d, 50):mc=[-10.0]
(W, 2, 1, d, 75):mc=[-10.0]
(W, 2, 1, d, 100):mc=[-10.0]
(W, 2, 1, r, 0):X=[0]
(W, 2, 1, r, 25):sa=[-23.75]
(W, 2, 1, r, 50):mc=[-30.0]
(W, 2, 1, r, 75):mc=[-30.0]
(W, 2, 1, r, 100):mc=[-30.0]
(W, 2, 2, d, 0):X=[0]
(W, 2, 2, d, 25):sa=[2.499999999999999]
(W, 2, 2, d, 50):mc=[-10.0]
(W, 2, 2, d, 75):mc=[-10.0]
(W, 2, 2, d, 100):mc=[-10.0]
(W, 2, 2, r, 0):X=[0]
(W, 2, 2, r, 25):sa=[-23.75]
(W, 2, 2, r, 50):mc=[-30.0]
(W, 2, 2, r, 75):mc=[-30.0]
(W, 2, 2, r, 100):mc=[-30.0]
(W, 2, 3, d, 0):X=[0]
(W, 2, 3, d, 25):sa=[2.499999999999999]
(W, 2, 3, d, 50):mc=[-10.0]
(W, 2, 3, d, 75):mc=[-10.0]
(W, 2, 3, d, 100):mc=[-10.0]
(W, 2, 3, r, 0):X=[0]
(W, 2, 3, r, 25):sa=[-23.75]
(W, 2, 3, r, 50):mc=[-30.0]
